seconds,FHR,UC,FHR_denoised
15546,220.5,0.0,220.5
15547,220.5,0.0,220.5
15548,220.25,0.0,220.25
15549,220.5,0.0,220.5
15550,220.25,0.0,220.25
15551,220.25,0.0,220.25
15552,220.25,0.0,220.25
15553,220.5,0.0,220.5
15554,0.0,0.0,104.75000000000001
15555,0.0,0.0,104.75000000000001
15556,0.0,0.0,104.75000000000001
15557,0.0,0.0,104.75000000000001
15558,0.0,0.0,104.75000000000001
15559,0.0,0.0,104.75000000000001
15560,109.25,0.0,109.25
15561,109.25,0.0,109.25
15562,109.25,0.0,109.25
15563,109.25,0.0,109.25
15564,109.5,0.0,109.5
15565,109.5,0.0,109.5
15566,109.25,0.0,109.25
15567,109.25,0.0,109.25
15568,109.25,0.0,109.25
15569,109.25,0.0,109.25
15570,109.25,0.0,109.25
15571,0.0,0.0,104.75000000000001
15572,0.0,0.0,104.75000000000001
15573,0.0,0.0,104.75000000000001
15574,0.0,0.0,104.75000000000001
15575,0.0,0.0,104.75000000000001
15576,0.0,0.0,104.75000000000001
15577,128.25,0.0,128.25
15578,128.25,0.0,128.25
15579,129.75,0.0,129.75
15580,129.75,0.0,129.75
15581,129.75,0.0,129.75
15582,130.0,0.0,130.0
15583,130.0,0.0,130.0
15584,130.0,0.0,130.0
15585,130.0,0.5,130.0
15586,131.25,0.5,131.25
15587,131.25,0.0,131.25
15588,131.5,0.0,131.5
15589,132.5,0.5,132.5
15590,132.5,0.0,132.5
15591,133.25,0.0,133.25
15592,133.25,0.5,133.25
15593,133.75,0.0,133.75
15594,133.75,0.0,133.75
15595,133.25,0.0,133.25
15596,133.25,0.0,133.25
15597,134.0,0.5,134.0
15598,133.5,0.5,133.5
15599,133.5,0.5,133.5
15600,132.75,0.5,132.75
15601,132.75,0.5,132.75
15602,131.5,0.5,131.5
15603,131.5,0.5,131.5
15604,131.5,0.5,131.5
15605,129.0,0.5,129.0
15606,129.0,0.5,129.0
15607,129.5,0.5,129.5
15608,129.5,0.5,129.5
15609,130.5,0.5,130.5
15610,130.5,0.5,130.5
15611,131.5,0.5,131.5
15612,131.5,0.5,131.5
15613,132.5,0.5,132.5
15614,130.75,0.5,130.75
15615,130.75,0.5,130.75
15616,130.0,0.5,130.0
15617,130.0,0.5,130.0
15618,129.5,0.5,129.5
15619,129.5,0.5,129.5
15620,129.25,0.5,129.25
15621,129.25,0.5,129.25
15622,129.0,0.5,129.0
15623,129.0,0.5,129.0
15624,129.0,0.5,129.0
15625,129.75,0.5,129.75
15626,129.75,0.5,129.75
15627,132.0,0.5,132.0
15628,132.0,0.5,132.0
15629,132.5,0.5,132.5
15630,132.5,0.5,132.5
15631,133.5,0.5,133.5
15632,133.5,0.5,133.5
15633,134.5,0.5,134.5
15634,137.0,0.5,137.0
15635,137.0,0.5,137.0
15636,137.75,0.5,137.75
15637,137.75,0.5,137.75
15638,138.5,0.5,138.5
15639,138.5,0.5,138.5
15640,138.5,0.5,138.5
15641,140.0,0.5,140.0
15642,140.0,0.5,140.0
15643,138.25,0.5,138.25
15644,138.25,0.5,138.25
15645,139.5,0.5,139.5
15646,140.5,0.5,140.5
15647,140.5,0.5,140.5
15648,141.25,0.5,141.25
15649,141.25,0.5,141.25
15650,142.5,0.5,142.5
15651,143.25,0.5,143.25
15652,143.25,0.5,143.25
15653,146.25,0.5,146.25
15654,148.75,0.5,148.75
15655,148.75,0.5,148.75
15656,148.25,0.5,148.25
15657,148.25,0.5,148.25
15658,150.5,0.5,150.5
15659,150.5,0.5,150.5
15660,150.5,0.5,150.5
15661,150.5,0.5,150.5
15662,153.25,0.5,153.25
15663,153.25,0.5,153.25
15664,152.5,0.5,152.5
15665,152.5,0.5,152.5
15666,152.75,0.5,152.75
15667,152.75,0.5,152.75
15668,152.0,0.5,152.0
15669,149.0,0.5,149.0
15670,149.0,0.5,149.0
15671,139.75,0.5,139.75
15672,139.75,0.5,139.75
15673,126.5,0.5,126.5
15674,126.5,0.5,126.5
15675,127.5,0.5,127.5
15676,127.5,0.5,127.5
15677,128.0,0.5,128.0
15678,128.0,0.5,128.0
15679,129.0,0.5,129.0
15680,130.25,0.5,130.25
15681,130.25,0.5,130.25
15682,130.25,0.5,130.25
15683,129.5,0.5,129.5
15684,129.5,0.5,129.5
15685,129.5,0.5,129.5
15686,129.5,0.5,129.5
15687,129.5,0.5,129.5
15688,129.5,0.5,129.5
15689,129.5,0.5,129.5
15690,129.5,0.5,129.5
15691,129.5,0.5,129.5
15692,129.5,0.5,129.5
15693,129.5,0.5,129.5
15694,129.5,0.5,129.5
15695,129.5,0.5,129.5
15696,129.5,0.5,129.5
15697,129.5,0.5,129.5
15698,129.5,0.5,129.5
15699,0.0,0.5,0.0
15700,0.0,0.5,0.0
15701,0.0,0.5,0.0
15702,0.0,0.5,0.0
15703,0.0,0.5,0.0
15704,0.0,0.5,0.0
15705,0.0,0.5,0.0
15706,0.0,0.5,0.0
15707,0.0,0.5,0.0
15708,0.0,0.5,0.0
15709,0.0,0.5,0.0
15710,0.0,0.5,0.0
15711,0.0,0.5,0.0
15712,0.0,0.5,0.0
15713,0.0,0.5,0.0
15714,0.0,0.5,0.0
15715,0.0,0.5,0.0
15716,0.0,0.5,0.0
15717,0.0,0.5,0.0
15718,0.0,0.5,0.0
15719,0.0,0.5,0.0
15720,0.0,0.5,0.0
15721,0.0,0.5,0.0
15722,0.0,0.5,0.0
15723,0.0,0.5,0.0
15724,0.0,0.5,0.0
15725,0.0,0.5,0.0
15726,0.0,0.5,0.0
15727,0.0,0.5,0.0
15728,0.0,0.0,0.0
15729,0.0,0.0,0.0
15730,0.0,0.0,0.0
15731,101.5,0.0,101.5
15732,101.5,0.0,101.5
15733,102.0,0.0,102.0
15734,102.0,0.0,102.0
15735,102.75,0.0,102.75
15736,102.75,0.0,102.75
15737,102.75,0.0,102.75
15738,102.75,0.0,102.75
15739,102.75,0.0,102.75
15740,102.75,0.0,102.75
15741,102.75,0.0,102.75
15742,103.0,0.0,103.0
15743,103.0,0.0,103.0
15744,103.0,0.0,103.0
15745,102.75,0.0,102.75
15746,102.75,0.0,102.75
15747,103.0,0.0,103.0
15748,103.0,0.0,103.0
15749,0.0,0.0,0.0
15750,0.0,0.0,0.0
15751,0.0,0.0,0.0
15752,0.0,0.0,0.0
15753,0.0,0.0,0.0
15754,0.0,0.0,0.0
15755,0.0,0.0,0.0
15756,0.0,0.0,0.0
15757,0.0,0.0,0.0
15758,0.0,0.0,0.0
15759,0.0,0.0,0.0
15760,0.0,0.0,0.0
15761,0.0,0.0,0.0
15762,0.0,0.0,0.0
15763,0.0,0.0,0.0
15764,0.0,0.0,0.0
15765,0.0,0.0,0.0
15766,0.0,0.0,0.0
15767,0.0,0.0,0.0
15768,0.0,0.0,0.0
15769,0.0,0.0,0.0
15770,0.0,0.0,0.0
15771,0.0,0.0,0.0
15772,0.0,0.0,0.0
15773,0.0,0.0,0.0
15774,0.0,0.0,0.0
15775,0.0,0.0,0.0
15776,0.0,0.0,0.0
15777,0.0,0.0,0.0
15778,0.0,0.0,0.0
15779,0.0,0.0,0.0
15780,0.0,0.0,0.0
15781,0.0,0.0,0.0
15782,0.0,0.0,0.0
15783,0.0,0.0,0.0
15784,0.0,0.0,0.0
15785,0.0,0.0,0.0
15786,0.0,0.0,0.0
15787,0.0,0.0,0.0
15788,0.0,0.0,0.0
15789,0.0,0.0,0.0
15790,0.0,0.0,0.0
15791,0.0,0.0,0.0
15792,0.0,0.0,0.0
15793,0.0,0.0,0.0
15794,0.0,0.0,0.0
15795,0.0,0.0,0.0
15796,0.0,0.0,0.0
15797,0.0,0.0,0.0
15798,0.0,0.0,0.0
15799,0.0,0.0,0.0
15800,0.0,0.0,0.0
15801,0.0,0.0,0.0
15802,0.0,0.0,0.0
15803,0.0,0.0,0.0
15804,0.0,0.0,0.0
15805,0.0,0.0,0.0
15806,0.0,0.0,0.0
15807,0.0,0.0,0.0
15808,0.0,0.0,0.0
15809,0.0,0.0,0.0
15810,0.0,0.0,0.0
15811,0.0,0.0,0.0
15812,0.0,0.0,0.0
15813,0.0,0.0,0.0
15814,0.0,0.0,0.0
15815,0.0,0.0,0.0
15816,0.0,0.0,0.0
15817,0.0,0.0,0.0
15818,0.0,0.0,0.0
15819,0.0,0.0,0.0
15820,0.0,0.0,0.0
15821,0.0,0.0,0.0
15822,0.0,0.0,0.0
15823,0.0,0.0,0.0
15824,0.0,0.0,0.0
15825,0.0,0.0,0.0
15826,0.0,0.0,0.0
15827,0.0,0.0,0.0
15828,0.0,0.0,0.0
15829,0.0,0.0,0.0
15830,0.0,0.0,0.0
15831,0.0,0.0,0.0
15832,0.0,0.0,0.0
15833,0.0,0.0,0.0
15834,0.0,0.0,0.0
15835,0.0,0.0,0.0
15836,0.0,0.0,0.0
15837,0.0,0.0,0.0
15838,0.0,0.0,0.0
15839,0.0,0.0,0.0
15840,0.0,0.0,0.0
15841,0.0,0.0,0.0
15842,0.0,0.0,0.0
15843,0.0,0.0,0.0
15844,0.0,0.0,0.0
15845,0.0,0.0,0.0
15846,0.0,0.0,0.0
15847,0.0,0.0,0.0
15848,0.0,0.0,0.0
15849,0.0,0.0,0.0
15850,0.0,0.0,0.0
15851,0.0,0.0,0.0
15852,0.0,0.0,0.0
15853,0.0,0.0,0.0
15854,0.0,0.0,0.0
15855,0.0,0.0,0.0
15856,0.0,0.0,0.0
15857,0.0,0.0,0.0
15858,0.0,0.0,0.0
15859,0.0,0.0,0.0
15860,0.0,0.0,0.0
15861,0.0,0.0,0.0
15862,0.0,0.0,0.0
15863,0.0,0.0,0.0
15864,0.0,0.0,0.0
15865,0.0,0.0,0.0
15866,0.0,0.0,0.0
15867,0.0,0.0,0.0
15868,0.0,0.0,0.0
15869,0.0,0.0,0.0
15870,0.0,0.0,0.0
15871,0.0,0.0,0.0
15872,0.0,0.0,0.0
15873,0.0,0.0,0.0
15874,0.0,0.0,0.0
15875,0.0,0.0,0.0
15876,0.0,0.0,0.0
15877,0.0,0.0,0.0
15878,0.0,0.0,0.0
15879,0.0,0.0,0.0
15880,0.0,0.0,0.0
15881,0.0,0.0,0.0
15882,0.0,0.0,0.0
15883,0.0,0.0,0.0
15884,0.0,0.0,0.0
15885,0.0,0.0,0.0
15886,0.0,0.0,0.0
15887,0.0,0.0,0.0
15888,0.0,0.0,0.0
15889,0.0,0.0,0.0
15890,0.0,0.0,0.0
15891,0.0,0.0,0.0
15892,0.0,0.0,0.0
15893,0.0,0.0,0.0
15894,0.0,0.0,0.0
15895,0.0,0.0,0.0
15896,0.0,0.0,0.0
15897,0.0,0.0,0.0
15898,0.0,0.0,0.0
15899,0.0,0.0,0.0
15900,0.0,0.0,0.0
15901,0.0,0.0,0.0
15902,0.0,0.0,0.0
15903,0.0,0.0,0.0
15904,0.0,0.0,0.0
15905,0.0,0.0,0.0
15906,0.0,0.0,0.0
15907,0.0,0.0,0.0
15908,0.0,0.0,0.0
15909,0.0,0.0,0.0
15910,0.0,0.0,0.0
15911,0.0,0.0,0.0
15912,0.0,0.0,0.0
15913,192.75,0.0,192.75
15914,192.75,0.0,192.75
15915,193.0,0.0,193.0
15916,193.0,0.0,193.0
15917,193.75,0.0,193.75
15918,193.5,0.0,193.5
15919,193.75,0.0,193.75
15920,193.75,0.0,193.75
15921,193.0,0.0,193.0
15922,196.5,0.0,196.5
15923,196.5,0.0,196.5
15924,197.75,0.0,197.75
15925,197.75,0.0,197.75
15926,197.75,0.0,197.75
15927,197.75,0.0,197.75
15928,198.0,0.0,198.0
15929,198.0,0.0,198.0
15930,198.0,0.0,198.0
15931,198.0,0.0,198.0
15932,198.0,0.0,198.0
15933,198.0,0.0,198.0
15934,198.0,0.0,198.0
15935,198.0,0.0,198.0
15936,198.0,0.0,198.0
15937,198.0,0.0,198.0
15938,198.0,0.0,198.0
15939,0.0,0.0,0.0
15940,0.0,0.0,0.0
15941,0.0,0.0,0.0
15942,0.0,0.0,0.0
15943,0.0,0.0,0.0
15944,0.0,0.0,0.0
15945,0.0,0.0,0.0
15946,0.0,0.0,0.0
15947,0.0,0.0,0.0
15948,0.0,0.0,0.0
15949,0.0,0.0,0.0
15950,0.0,0.0,0.0
15951,0.0,0.0,0.0
15952,0.0,0.0,0.0
15953,0.0,0.0,0.0
15954,0.0,0.0,0.0
15955,0.0,0.0,0.0
15956,0.0,0.0,0.0
15957,0.0,0.0,0.0
15958,0.0,0.0,0.0
15959,0.0,0.0,0.0
15960,0.0,0.0,0.0
15961,0.0,0.0,0.0
15962,0.0,0.0,0.0
15963,0.0,0.0,0.0
15964,0.0,0.0,0.0
15965,0.0,0.0,0.0
15966,0.0,0.0,0.0
15967,0.0,0.0,0.0
15968,0.0,0.0,0.0
15969,0.0,0.0,0.0
15970,0.0,0.0,0.0
15971,0.0,0.0,0.0
15972,0.0,0.0,0.0
15973,0.0,0.0,0.0
15974,0.0,0.0,0.0
15975,0.0,0.0,0.0
15976,0.0,0.0,0.0
15977,0.0,0.0,0.0
15978,0.0,0.0,0.0
15979,0.0,0.0,0.0
15980,0.0,0.0,0.0
15981,0.0,0.0,0.0
15982,0.0,0.0,0.0
15983,0.0,0.0,0.0
15984,0.0,0.0,0.0
15985,0.0,0.0,0.0
15986,0.0,0.0,0.0
15987,0.0,0.0,0.0
15988,0.0,0.0,0.0
15989,0.0,0.0,0.0
15990,0.0,0.0,0.0
15991,0.0,0.0,0.0
15992,0.0,0.0,0.0
15993,0.0,0.0,0.0
15994,0.0,0.0,0.0
15995,0.0,0.0,0.0
15996,0.0,0.0,0.0
15997,0.0,0.0,0.0
15998,0.0,0.0,0.0
15999,0.0,0.0,0.0
16000,0.0,0.0,0.0
16001,0.0,0.0,0.0
16002,0.0,0.0,0.0
16003,0.0,0.0,0.0
16004,0.0,0.0,0.0
16005,0.0,0.0,0.0
16006,0.0,0.0,0.0
16007,0.0,0.0,0.0
16008,0.0,0.0,0.0
16009,0.0,0.0,0.0
16010,0.0,0.0,0.0
16011,0.0,0.0,0.0
16012,0.0,0.0,0.0
16013,0.0,0.0,0.0
16014,0.0,0.0,0.0
16015,0.0,0.0,0.0
16016,0.0,0.0,0.0
16017,0.0,0.0,0.0
16018,0.0,0.0,0.0
16019,0.0,0.0,0.0
16020,0.0,0.0,0.0
16021,0.0,0.0,0.0
16022,0.0,0.0,0.0
16023,0.0,0.0,0.0
16024,0.0,0.0,0.0
16025,0.0,0.0,0.0
16026,0.0,0.0,0.0
16027,0.0,0.0,0.0
16028,0.0,0.0,0.0
16029,0.0,0.0,0.0
16030,0.0,0.0,0.0
16031,0.0,0.0,0.0
16032,0.0,0.0,0.0
16033,0.0,0.0,0.0
16034,0.0,0.0,0.0
16035,0.0,0.0,0.0
16036,0.0,0.0,0.0
16037,0.0,0.0,0.0
16038,0.0,0.0,0.0
16039,0.0,0.0,0.0
16040,0.0,0.0,0.0
16041,0.0,0.0,0.0
16042,0.0,0.0,0.0
16043,0.0,0.0,0.0
16044,0.0,0.0,0.0
16045,0.0,0.0,0.0
16046,0.0,0.0,0.0
16047,0.0,0.0,0.0
16048,0.0,0.0,0.0
16049,0.0,0.0,0.0
16050,0.0,0.0,0.0
16051,0.0,0.0,0.0
16052,0.0,0.0,0.0
16053,0.0,0.0,0.0
16054,0.0,0.0,0.0
16055,0.0,0.0,0.0
16056,0.0,0.0,0.0
16057,0.0,0.0,0.0
16058,0.0,0.0,0.0
16059,0.0,0.0,0.0
16060,0.0,0.0,0.0
16061,0.0,0.0,0.0
16062,0.0,0.0,0.0
16063,0.0,0.0,0.0
16064,0.0,0.0,0.0
16065,0.0,0.0,0.0
16066,0.0,0.0,0.0
16067,0.0,0.0,0.0
16068,0.0,0.0,0.0
16069,0.0,0.0,0.0
16070,0.0,0.0,0.0
16071,0.0,0.0,0.0
16072,0.0,0.0,0.0
16073,0.0,0.0,0.0
16074,0.0,0.0,0.0
16075,0.0,0.0,0.0
16076,0.0,0.0,0.0
16077,0.0,0.0,0.0
16078,0.0,0.0,0.0
16079,0.0,0.0,0.0
16080,0.0,0.0,0.0
16081,0.0,0.0,0.0
16082,0.0,0.0,0.0
16083,0.0,0.0,0.0
16084,0.0,0.0,0.0
16085,0.0,0.0,0.0
16086,0.0,0.0,0.0
16087,0.0,0.0,0.0
16088,0.0,0.0,0.0
16089,0.0,0.0,0.0
16090,0.0,0.0,0.0
16091,0.0,0.0,0.0
16092,0.0,0.0,0.0
16093,0.0,0.0,0.0
16094,0.0,0.0,0.0
16095,0.0,0.0,0.0
16096,0.0,0.0,0.0
16097,0.0,0.0,0.0
16098,0.0,0.0,0.0
16099,0.0,0.0,0.0
16100,0.0,0.0,0.0
16101,0.0,0.0,0.0
16102,0.0,0.0,0.0
16103,0.0,0.0,0.0
16104,0.0,0.0,0.0
16105,0.0,0.0,0.0
16106,0.0,0.0,0.0
16107,0.0,0.0,0.0
16108,0.0,0.0,0.0
16109,0.0,0.0,0.0
16110,0.0,0.0,0.0
16111,0.0,0.0,0.0
16112,0.0,0.0,0.0
16113,0.0,0.0,0.0
16114,0.0,0.0,0.0
16115,0.0,0.0,0.0
16116,0.0,0.0,0.0
16117,0.0,0.0,0.0
16118,0.0,0.0,0.0
16119,0.0,0.0,0.0
16120,0.0,0.0,0.0
16121,0.0,0.0,0.0
16122,0.0,0.0,0.0
16123,0.0,0.0,0.0
16124,0.0,0.0,0.0
16125,0.0,0.0,0.0
16126,0.0,0.0,0.0
16127,0.0,0.0,0.0
16128,0.0,0.0,0.0
16129,0.0,0.0,0.0
16130,0.0,0.0,0.0
16131,0.0,0.0,0.0
16132,0.0,0.0,0.0
16133,0.0,0.0,0.0
16134,0.0,0.0,0.0
16135,0.0,0.0,0.0
16136,0.0,0.0,0.0
16137,0.0,0.0,0.0
16138,0.0,0.0,0.0
16139,0.0,0.0,0.0
16140,0.0,0.0,0.0
16141,0.0,0.0,0.0
16142,0.0,0.0,0.0
16143,0.0,0.0,0.0
16144,0.0,0.0,0.0
16145,0.0,0.0,0.0
16146,0.0,0.0,0.0
16147,0.0,0.0,0.0
16148,0.0,0.0,0.0
16149,0.0,0.0,0.0
16150,0.0,0.0,0.0
16151,0.0,0.0,0.0
16152,0.0,0.0,0.0
16153,0.0,0.0,0.0
16154,0.0,0.0,0.0
16155,0.0,0.0,0.0
16156,0.0,0.0,0.0
16157,0.0,0.0,0.0
16158,0.0,0.0,0.0
16159,0.0,0.0,0.0
16160,0.0,0.0,0.0
16161,0.0,0.0,0.0
16162,0.0,0.0,0.0
16163,0.0,0.0,0.0
16164,0.0,0.0,0.0
16165,0.0,0.0,0.0
16166,0.0,0.0,0.0
16167,0.0,0.0,0.0
16168,0.0,0.0,0.0
16169,0.0,0.0,0.0
16170,0.0,0.0,0.0
16171,0.0,0.0,0.0
16172,0.0,0.0,0.0
16173,0.0,0.0,0.0
16174,0.0,0.0,0.0
16175,0.0,0.0,0.0
16176,0.0,0.0,0.0
16177,0.0,0.0,0.0
16178,0.0,0.0,0.0
16179,0.0,0.0,0.0
16180,0.0,0.0,0.0
16181,0.0,0.0,0.0
16182,0.0,0.0,0.0
16183,0.0,0.0,0.0
16184,0.0,0.0,0.0
16185,0.0,0.0,0.0
16186,0.0,0.0,0.0
16187,0.0,0.0,0.0
16188,0.0,0.0,0.0
16189,0.0,0.0,0.0
16190,0.0,0.0,0.0
16191,0.0,0.0,0.0
16192,0.0,0.0,0.0
16193,0.0,0.0,0.0
16194,0.0,0.0,0.0
16195,0.0,0.0,0.0
16196,0.0,0.0,0.0
16197,0.0,0.0,0.0
16198,0.0,0.0,0.0
16199,0.0,0.0,0.0
16200,0.0,0.0,0.0
16201,0.0,0.0,0.0
16202,0.0,0.0,0.0
16203,0.0,0.0,0.0
16204,0.0,0.0,0.0
16205,0.0,0.0,0.0
16206,0.0,0.0,0.0
16207,0.0,0.0,0.0
16208,0.0,0.0,0.0
16209,0.0,0.0,0.0
16210,0.0,0.0,0.0
16211,0.0,0.0,0.0
16212,0.0,0.0,0.0
16213,0.0,0.0,0.0
16214,0.0,0.0,0.0
16215,0.0,0.0,0.0
16216,0.0,0.0,0.0
16217,0.0,0.0,0.0
16218,0.0,0.0,0.0
16219,0.0,0.0,0.0
16220,0.0,0.0,0.0
16221,0.0,0.0,0.0
16222,0.0,0.0,0.0
16223,0.0,0.0,0.0
16224,0.0,0.0,0.0
16225,0.0,0.0,0.0
16226,0.0,0.0,0.0
16227,0.0,0.0,0.0
16228,0.0,0.0,0.0
16229,0.0,0.0,0.0
16230,0.0,0.0,0.0
16231,0.0,0.0,0.0
16232,0.0,0.0,0.0
16233,0.0,0.0,0.0
16234,0.0,0.0,0.0
16235,0.0,0.0,0.0
16236,0.0,0.0,0.0
16237,0.0,0.0,0.0
16238,0.0,0.0,0.0
16239,0.0,0.0,0.0
16240,0.0,0.0,0.0
16241,0.0,0.0,0.0
16242,0.0,0.0,0.0
16243,0.0,0.0,0.0
16244,0.0,0.0,0.0
16245,0.0,0.0,0.0
16246,0.0,0.0,0.0
16247,0.0,0.0,0.0
16248,0.0,0.0,0.0
16249,0.0,0.0,0.0
16250,0.0,0.0,0.0
16251,0.0,0.0,0.0
16252,0.0,0.0,0.0
16253,0.0,0.0,0.0
16254,0.0,0.0,0.0
16255,0.0,0.0,0.0
16256,0.0,0.0,0.0
16257,0.0,0.0,0.0
16258,0.0,0.0,0.0
16259,0.0,0.0,0.0
16260,0.0,0.0,0.0
16261,0.0,0.0,0.0
16262,0.0,0.0,0.0
16263,0.0,0.0,0.0
16264,0.0,0.0,0.0
16265,0.0,0.0,0.0
16266,0.0,0.0,0.0
16267,0.0,0.0,0.0
16268,0.0,0.0,0.0
16269,0.0,0.0,0.0
16270,0.0,0.0,0.0
16271,0.0,0.0,0.0
16272,0.0,0.0,0.0
16273,0.0,0.0,0.0
16274,0.0,0.0,0.0
16275,0.0,0.0,0.0
16276,0.0,0.0,0.0
16277,0.0,0.0,0.0
16278,0.0,0.0,0.0
16279,0.0,0.0,0.0
16280,0.0,0.0,0.0
16281,0.0,0.0,0.0
16282,0.0,0.0,0.0
16283,0.0,0.0,0.0
16284,0.0,0.0,0.0
16285,0.0,0.0,0.0
16286,0.0,0.0,0.0
16287,0.0,0.0,0.0
16288,0.0,0.0,0.0
16289,0.0,0.0,0.0
16290,0.0,0.0,0.0
16291,0.0,0.0,0.0
16292,0.0,0.0,0.0
16293,0.0,0.0,0.0
16294,0.0,0.0,0.0
16295,0.0,0.0,0.0
16296,0.0,0.0,0.0
16297,0.0,0.0,0.0
16298,0.0,0.0,0.0
16299,0.0,0.0,0.0
16300,0.0,0.0,0.0
16301,0.0,0.0,0.0
16302,0.0,0.0,0.0
16303,0.0,0.0,0.0
16304,0.0,0.0,0.0
16305,0.0,0.0,0.0
16306,0.0,0.0,0.0
16307,0.0,0.0,0.0
16308,0.0,0.0,0.0
16309,0.0,0.0,0.0
16310,0.0,0.0,0.0
16311,0.0,0.0,0.0
16312,0.0,0.0,0.0
16313,0.0,0.0,0.0
16314,0.0,0.0,0.0
16315,0.0,0.0,0.0
16316,0.0,0.0,0.0
16317,0.0,0.0,0.0
16318,0.0,0.0,0.0
16319,0.0,0.0,0.0
16320,0.0,0.0,0.0
16321,0.0,0.0,0.0
16322,0.0,0.0,0.0
16323,0.0,0.0,0.0
16324,0.0,0.0,0.0
16325,0.0,0.0,0.0
16326,0.0,0.0,0.0
16327,0.0,0.0,0.0
16328,0.0,0.0,0.0
16329,0.0,0.0,0.0
16330,0.0,0.0,0.0
16331,0.0,0.0,0.0
16332,0.0,0.0,0.0
16333,0.0,0.0,0.0
16334,0.0,0.0,0.0
16335,0.0,0.0,0.0
16336,0.0,0.0,0.0
16337,0.0,0.0,0.0
16338,0.0,0.0,0.0
16339,0.0,0.0,0.0
16340,0.0,0.0,0.0
16341,0.0,0.0,0.0
16342,0.0,0.0,0.0
16343,0.0,0.0,0.0
16344,0.0,0.0,0.0
16345,0.0,0.0,0.0
16346,0.0,0.0,0.0
16347,0.0,0.0,0.0
16348,0.0,0.0,0.0
16349,0.0,0.0,0.0
16350,0.0,0.0,0.0
16351,0.0,0.0,0.0
16352,0.0,0.0,0.0
16353,0.0,0.0,0.0
16354,0.0,0.0,0.0
16355,0.0,0.0,0.0
16356,0.0,0.0,0.0
16357,0.0,0.0,0.0
16358,0.0,0.0,0.0
16359,0.0,0.0,0.0
16360,0.0,0.0,0.0
16361,0.0,0.0,0.0
16362,0.0,0.0,0.0
16363,0.0,0.0,0.0
16364,0.0,0.0,0.0
16365,0.0,0.0,0.0
16366,0.0,0.0,0.0
16367,0.0,0.0,0.0
16368,0.0,0.0,0.0
16369,0.0,0.0,0.0
16370,0.0,0.0,0.0
16371,0.0,0.0,0.0
16372,0.0,0.0,0.0
16373,0.0,0.0,0.0
16374,0.0,0.0,0.0
16375,0.0,0.0,0.0
16376,0.0,0.0,0.0
16377,0.0,0.0,0.0
16378,0.0,0.0,0.0
16379,0.0,0.0,0.0
16380,0.0,0.0,0.0
16381,0.0,0.0,0.0
16382,0.0,0.0,0.0
16383,0.0,0.0,0.0
16384,0.0,0.0,0.0
16385,0.0,0.0,0.0
16386,0.0,0.0,0.0
16387,0.0,0.0,0.0
16388,0.0,0.0,0.0
16389,0.0,0.0,0.0
16390,0.0,0.0,0.0
16391,0.0,0.0,0.0
16392,0.0,0.0,0.0
16393,0.0,0.0,0.0
16394,0.0,0.0,0.0
16395,0.0,0.0,0.0
16396,0.0,0.0,0.0
16397,0.0,0.0,0.0
16398,0.0,0.0,0.0
16399,0.0,0.0,0.0
16400,0.0,0.0,0.0
16401,0.0,0.0,0.0
16402,0.0,0.0,0.0
16403,0.0,0.0,0.0
16404,0.0,0.0,0.0
16405,0.0,0.0,0.0
16406,0.0,0.0,0.0
16407,0.0,0.0,0.0
16408,0.0,0.0,0.0
16409,0.0,0.0,0.0
16410,0.0,0.0,0.0
16411,0.0,0.0,0.0
16412,0.0,0.0,0.0
16413,0.0,0.0,0.0
16414,0.0,0.0,0.0
16415,0.0,0.0,0.0
16416,0.0,0.0,0.0
16417,0.0,0.0,0.0
16418,0.0,0.0,0.0
16419,0.0,0.0,0.0
16420,0.0,0.0,0.0
16421,0.0,0.0,0.0
16422,0.0,0.0,0.0
16423,0.0,0.0,0.0
16424,0.0,0.0,0.0
16425,0.0,0.0,0.0
16426,0.0,0.0,0.0
16427,0.0,0.0,0.0
16428,0.0,0.0,0.0
16429,0.0,0.0,0.0
16430,0.0,0.0,0.0
16431,0.0,0.0,0.0
16432,0.0,0.0,0.0
16433,0.0,0.0,0.0
16434,0.0,0.0,0.0
16435,0.0,0.0,0.0
16436,0.0,0.0,0.0
16437,0.0,0.0,0.0
16438,0.0,0.0,0.0
16439,0.0,0.0,0.0
16440,0.0,0.0,0.0
16441,0.0,0.0,0.0
16442,0.0,0.0,0.0
16443,0.0,0.0,0.0
16444,0.0,0.0,0.0
16445,0.0,0.0,0.0
16446,0.0,0.0,0.0
16447,0.0,0.0,0.0
16448,0.0,0.0,0.0
16449,0.0,0.0,0.0
16450,0.0,0.0,0.0
16451,0.0,0.0,0.0
16452,0.0,0.0,0.0
16453,0.0,0.0,0.0
16454,0.0,0.0,0.0
16455,0.0,0.0,0.0
16456,0.0,0.0,0.0
16457,0.0,0.0,0.0
16458,0.0,0.0,0.0
16459,0.0,0.0,0.0
16460,0.0,0.0,0.0
16461,0.0,0.0,0.0
16462,0.0,0.0,0.0
16463,0.0,0.0,0.0
16464,0.0,0.0,0.0
16465,0.0,0.0,0.0
16466,0.0,0.0,0.0
16467,0.0,0.0,0.0
16468,0.0,0.0,0.0
16469,0.0,0.0,0.0
16470,0.0,0.0,0.0
16471,0.0,0.0,0.0
16472,0.0,0.0,0.0
16473,0.0,0.0,0.0
